55.080002,0.587833,0.609469,0.819952,0.481995
55.169998,0.587300,0.607898,0.820850,0.482085
55.260002,0.586768,0.606327,0.821746,0.482175
55.349998,0.586239,0.604757,0.822641,0.482264
55.440002,0.585712,0.603186,0.823533,0.482353
55.529999,0.585188,0.601615,0.824423,0.482442
55.620003,0.584666,0.600044,0.825311,0.482531
55.709999,0.584146,0.598473,0.826197,0.482620
55.800003,0.583629,0.596903,0.827081,0.482708
55.889999,0.583114,0.595332,0.827962,0.482796
55.980003,0.582601,0.593761,0.828842,0.482884
56.070000,0.582090,0.592190,0.829720,0.482972
56.160004,0.581582,0.590619,0.830596,0.483060
56.250000,0.581076,0.589049,0.831470,0.483147
56.339996,0.580572,0.587478,0.832341,0.483234
56.430000,0.580071,0.585907,0.833211,0.483321
56.520004,0.579571,0.584336,0.834078,0.483408
56.610001,0.579074,0.582765,0.834944,0.483494
56.699997,0.578579,0.581195,0.835807,0.483581
56.790001,0.578087,0.579624,0.836669,0.483667
56.879997,0.577596,0.578053,0.837528,0.483753
56.970001,0.577108,0.576482,0.838385,0.483839
57.059998,0.576622,0.574911,0.839240,0.483924
57.150002,0.576138,0.573341,0.840094,0.484009
57.239998,0.575656,0.571770,0.840945,0.484095
57.330002,0.575176,0.570199,0.841794,0.484179
57.419998,0.574698,0.568628,0.842640,0.484264
57.510002,0.574223,0.567057,0.843485,0.484349
57.599998,0.573750,0.565487,0.844328,0.484433
57.690002,0.573278,0.563916,0.845169,0.484517
57.779999,0.572809,0.562345,0.846007,0.484601
57.870003,0.572342,0.560774,0.846844,0.484684
57.959999,0.571877,0.559204,0.847678,0.484768
58.050003,0.571415,0.557633,0.848510,0.484851
58.139999,0.570954,0.556062,0.849340,0.484934
58.230003,0.570495,0.554491,0.850169,0.485017
58.320000,0.570038,0.552920,0.850994,0.485100
58.410004,0.569584,0.551349,0.851818,0.485182
58.500000,0.569131,0.549779,0.852640,0.485264
58.589996,0.568681,0.548208,0.853460,0.485346
58.680000,0.568232,0.546637,0.854277,0.485428
58.770004,0.567786,0.545066,0.855093,0.485509
58.860001,0.567341,0.543496,0.855906,0.485591
58.949997,0.566898,0.541925,0.856717,0.485672
59.040001,0.566458,0.540354,0.857527,0.485753
59.129997,0.566019,0.538783,0.858334,0.485833
59.220001,0.565583,0.537212,0.859139,0.485914
59.309998,0.565148,0.535642,0.859941,0.485994
59.400002,0.564715,0.534071,0.860742,0.486074
59.489998,0.564285,0.532500,0.861541,0.486154
59.580002,0.563856,0.530929,0.862337,0.486234
59.669998,0.563429,0.529358,0.863131,0.486313
59.760002,0.563004,0.527788,0.863923,0.486392
59.849998,0.562581,0.526217,0.864713,0.486471
59.940002,0.562160,0.524646,0.865501,0.486550
60.029999,0.561741,0.523075,0.866287,0.486629
60.120003,0.561324,0.521504,0.867071,0.486707
60.209999,0.560908,0.519934,0.867852,0.486785
60.300003,0.560495,0.518363,0.868632,0.486863
60.389999,0.560083,0.516792,0.869409,0.486941
60.480003,0.559673,0.515221,0.870184,0.487018
60.570000,0.559265,0.513650,0.870957,0.487096
60.660004,0.558859,0.512080,0.871727,0.487173
60.750000,0.558455,0.510509,0.872496,0.487250
60.839996,0.558053,0.508938,0.873262,0.487326
60.930000,0.557652,0.507367,0.874027,0.487403
61.020004,0.557253,0.505796,0.874789,0.487479
61.110001,0.556856,0.504226,0.875549,0.487555
61.199997,0.556461,0.502655,0.876307,0.487631
61.290001,0.556068,0.501084,0.877062,0.487706
61.380005,0.555677,0.499513,0.877816,0.487782
61.470001,0.555287,0.497942,0.878567,0.487857
61.559998,0.554899,0.496372,0.879316,0.487932
61.650002,0.554513,0.494801,0.880063,0.488006
61.739998,0.554129,0.493230,0.880808,0.488081
61.830002,0.553746,0.491659,0.881551,0.488155
61.919998,0.553365,0.490088,0.882291,0.488229
62.010002,0.552986,0.488518,0.883030,0.488303
62.099998,0.552609,0.486947,0.883766,0.488377
62.190002,0.552233,0.485376,0.884500,0.488450
